832
13071	360	6821
1711	446	12932
5158	93	6934
3663	609	8957
4764	456	10425
12814	242	8563
5800	292	197
2608	358	4642
4587	149	4587
9173	149	9173
2665	931	7550
7283	305	7283
11618	101	11618
2765	470	7481
11892	470	7482
10816	305	10816
6512	242	466
6662	470	12922
8295	190	6288
3054	305	3054
7074	446	13787
2892	444	3226
10335	101	10335
9577	305	9577
4621	444	2793
7145	444	5079
3560	1108	4197
2018	446	8615
11384	93	4944
10910	101	10910
1624	190	6703
11110	242	11111
712	444	9222
4366	470	4707
10269	609	10269
7818	226	361
3195	358	5438
13067	176	1034
9740	423	11192
9187	470	8207
12240	101	12240
11631	305	11631
8480	360	9310
10687	226	3415
1509	305	1509
9042	439	11831
5763	226	7005
9063	95	13539
8051	101	8051
6650	149	6650
1836	609	53
2774	618	5333
9058	305	9058
5637	101	5637
7962	446	7961
2699	176	2407
11421	275	4706
890	360	4868
7736	305	7736
3341	190	4666
2718	516	2717
5341	840	2117
4397	444	637
1169	190	3813
4584	1112	4584
4680	456	10457
12045	305	12045
3612	305	3612
5900	305	5900
534	93	7638
13455	305	13455
6242	93	3287
4513	470	10797
2442	305	2442
278	190	13654
9540	444	7538
5552	95	1416
10081	446	11661
430	444	3915
908	396	3865
495	909	13915
10238	836	3270
12814	295	8563
12495	149	12495
5564	456	12343
10929	305	10929
14415	961	7682
5106	149	5106
3657	456	280
8318	305	8318
5586	456	1247
12318	101	12318
7023	396	11067
7272	815	14881
6338	446	4186
5860	444	10024
2906	95	13983
44	93	7966
1744	358	6903
2353	190	12296
3099	149	3099
1021	423	7723
14344	869	12792
11250	909	7952
2234	516	1023
12112	305	12112
12400	781	7511
11257	305	11257
1775	358	6388
8280	101	8280
7666	637	12035
10095	176	1774
10123	516	1463
4743	175	3381
6903	931	801
8540	305	8540
6431	149	6431
5337	358	7820
5438	93	3195
8476	242	2506
2764	359	9717
3702	470	10317
11062	637	66
6242	444	3287
12474	667	1203
7893	101	7893
12807	446	2010
14482	446	14140
4422	149	4422
2736	470	2883
10580	869	1864
8345	242	9695
9891	176	10834
11983	396	1064
430	396	3520
1746	190	10104
585	176	4748
1544	609	6402
8028	931	984
8002	101	8002
7984	516	3667
397	303	3224
397	303	3900
10140	149	10140
3837	784	3485
3520	396	430
13072	444	265
2368	444	6840
245	446	244
13314	242	4634
2752	93	2639
1416	190	5444
5421	423	7997
7926	305	7926
12805	292	13801
1155	149	1155
1389	149	1389
4094	149	4094
13535	1282	12781
8498	242	8497
8262	305	8262
5823	358	3542
5467	637	1507
3871	176	900
8693	637	6508
12872	396	1729
692	444	1704
4017	610	4017
2614	992	8107
11337	446	12340
2445	444	5691
3409	360	1310
13581	149	13581
5143	149	5143
5257	149	5257
1744	358	8956
5159	292	8479
2439	444	3372
9944	190	9571
4441	226	2630
5421	396	6096
10286	396	7023
10286	396	11067
842	176	13790
12160	275	80
8438	149	8438
11000	149	11000
10087	175	9276
13008	176	2146
9831	712	11050
8486	697	11649
13078	439	8340
1983	456	1707
7414	966	9548
2692	964	5796
3355	149	3355
7418	446	9494
1874	226	8043
2752	358	5790
7079	295	7080
566	637	9584
2750	358	3463
58	190	11911
7292	305	7292
12292	439	12292
12179	242	14513
7915	275	12949
3415	637	10687
9775	101	9775
7074	101	7074
9853	637	10449
2194	923	2633
1728	609	334
4197	1238	4476
4135	470	1481
11669	242	12645
2754	360	2755
4078	444	11706
2018	101	2018
8126	456	9737
9305	242	10441
5464	226	8857
10541	305	10541
4544	305	4544
9728	226	7493
5733	95	9647
397	303	2285
5118	423	6838
10883	242	10882
13281	446	9352
7931	444	4707
8811	292	11239
7543	295	9581
1284	456	3657
11491	444	10264
2720	1195	2721
75	190	10359
12989	1184	13230
6637	190	9842
10753	423	3106
3796	295	3797
8772	176	2107
2187	190	9084
7847	149	7847
12975	671	12975
12945	275	2764
11479	1003	6022
1051	964	4603
3155	697	9043
12622	1140	13206
13968	101	13968
4247	637	7501
6057	444	9454
4564	95	2389
6117	456	10555
5913	423	5682
176	190	4219
11313	396	11067
7969	93	7273
6574	423	4667
9335	444	6879
9205	444	3585
6513	190	8107
1410	190	11632
7670	149	7670
10464	671	10464
5276	470	8745
2769	360	1338
13917	691	13772
11966	101	11966
14196	839	14193
5430	444	627
2743	66	3516
1906	176	7953
12948	101	12948
3937	176	14432
12585	242	4459
2098	423	5619
2098	444	9400
5499	712	9395
8476	439	2506
10146	439	8656
8223	637	4527
6540	101	6540
942	637	4756
6193	292	11828
11351	305	11351
3293	396	2598
3450	923	7284
10481	242	13858
1481	292	11639
3746	637	11570
13409	176	3839
9629	149	9629
2543	305	2543
2188	444	2730
13231	446	13055
1674	806	12312
12372	446	2499
10276	659	4608
10548	190	10907
10731	101	10731
13722	439	11635
13829	190	2523
9740	423	9450
12207	671	12207
11830	295	11111
8223	637	553
5498	712	10451
10444	470	12967
5257	305	5257
3700	190	887
328	112	4280
6656	149	6656
489	149	489
9360	966	10444
14035	176	5483
7074	190	254
12660	149	12660
25	95	12536
239	439	239
9886	176	111
4881	101	4881
6443	698	11570
4598	698	2999
195	149	195
6237	691	11448
2114	190	10613
5065	637	4349
3390	966	9003
11889	439	8216
4854	305	4854
3482	176	3296
12622	1288	13013
11160	95	1160
2580	981	14608
5143	305	5143
5770	609	5770
6970	101	6970
9604	305	9604
11947	864	4483
12903	609	12903
8055	149	8055
3476	95	13647
7957	176	3296
1674	806	10757
12946	176	12978
10790	101	10790
11602	423	1325
8326	176	3262
3674	93	3294
1565	856	6981
5068	66	13242
175	536	1502
5877	226	10012
2300	242	7207
1650	242	12715
1624	190	10385
3117	305	3117
14089	95	11288
4207	697	9576
12434	149	12434
9476	275	3021
11570	966	6443
7818	637	1009
5531	275	2370
681	1239	2089
7916	93	8332
8122	305	8122
8318	149	8318
13374	101	13374
49	295	5674
4925	242	4926
13198	242	2353
657	1291	10242
657	864	11299
5530	93	5529
8009	292	6785
4437	226	1779
12275	175	2603
13664	176	3241
2254	95	2085
10594	603	4346
12127	609	12127
4707	275	2287
6186	149	6186
8152	637	521
6135	439	6135
11929	446	11928
10327	637	3414
9877	446	9878
6121	149	6121
8458	444	9326
1484	782	12355
7899	275	8515
9126	176	4165
3420	456	11849
3869	93	6418
8504	95	1416
11336	149	11336
8676	444	6192
11086	618	13108
9611	149	9611
4827	667	709
5280	149	5280
13532	470	12967
13588	175	3116
4967	1281	3878
4687	149	4687
10805	242	13286
2469	190	914
14645	95	6885
12665	446	4463
883	439	12739
9879	175	1732
1930	964	12949
7722	275	11636
10002	744	5251
9653	149	9653
2570	855	4817
10192	275	9896
3772	444	3356
3675	618	7100
3105	700	3105
1300	242	7246
8868	470	6709
6000	190	11167
10065	444	5835
12369	274	534
11914	190	1372
11088	926	1034
9762	446	5558
8998	444	7447
2630	637	3459
13309	101	13309
9019	952	1818
3826	444	5906
5231	444	12768
8656	446	144
678	1192	4965
11842	439	13302
983	242	8334
4468	360	6647
7728	275	5574
5090	360	3216
7997	292	6096
5674	446	49
8953	609	10709
7354	456	1237
2848	149	2848
9000	439	12520
10395	226	8661
4868	444	969
111	295	4226
10906	242	5645
2082	95	11406
12300	444	8101
11510	190	11853
13592	101	13592
8664	149	8664
3920	906	635
7094	175	800
6193	444	11208
9540	444	971
8670	295	13057
4923	101	4923
