5259
5693	114	5573
10969	256	13628
10969	256	166
10969	256	8061
13700	114	315
3672	221	6109
2379	199	11539
657	114	6332
58	170	10653
3890	199	13543
3890	199	10320
2591	1	5790
10778	129	7093
5331	40	6681
552	277	378
2074	578	4388
6696	98	8836
10770	102	12982
3116	297	6619
5442	1	1135
4512	143	843
2280	705	7655
706	102	13520
706	170	6444
3487	114	7688
7108	559	1670
147	771	147
1008	417	8272
8560	541	6574
1794	315	7809
11250	329	5976
3191	252	9724
2879	253	3538
5064	505	9496
297	1	11950
3400	137	7486
833	263	11277
8414	541	10194
13012	559	13202
1953	559	1094
3623	114	9791
1016	1	286
12743	129	2829
4467	155	2762
4467	155	6109
8911	167	1782
888	253	4223
1846	288	2217
1621	129	1963
1621	129	5847
3108	996	1534
7436	148	2174
36	350	4003
36	350	1169
36	350	12248
36	350	13700
36	18	677
36	18	7239
36	18	6983
36	18	1075
36	18	9954
36	18	6262
36	18	6057
36	18	85
36	18	2430
36	18	519
5305	129	6826
1500	167	7055
3288	96	4238
2845	199	12624
7471	129	5343
1577	167	5981
913	764	619
8246	527	14726
874	114	6530
1474	129	456
1037	203	5825
9551	114	10602
374	155	4812
10076	167	10077
7676	481	1954
3133	88	6085
8556	692	9363
7197	40	15
403	91	8456
403	91	7026
403	91	7236
403	91	9852
403	91	8237
403	91	3745
403	91	35
403	91	9759
403	91	1356
1300	297	7246
8874	155	3437
7661	203	7745
4954	40	11421
4645	268	659
859	113	9613
8582	129	10226
8884	98	6683
7673	155	5369
101	91	3975
101	91	9945
101	91	11605
101	91	7463
101	91	3926
101	91	2222
101	91	9198
101	91	11488
101	91	12531
101	91	12448
8435	40	10060
2706	88	1880
4547	735	1594
11173	106	8308
4652	129	3115
10528	266	1693
9559	314	1606
3141	441	348
13268	377	11332
3539	148	8753
4166	199	3647
4166	199	13887
375	113	1755
1278	342	3234
1278	342	1294
1278	342	8217
1278	342	654
1278	342	13959
1278	342	2876
1278	342	5103
569	185	9886
7822	612	459
1915	40	6542
2210	221	649
10828	129	5449
13933	179	6363
654	158	9657
6993	102	10431
5954	114	14118
3839	114	308
3021	1	5609
3948	98	8863
4346	114	11408
2559	1	1402
731	155	13580
1464	137	5900
342	268	623
7747	520	8607
1277	297	12231
635	102	12625
635	102	5748
344	106	12432
6026	114	9553
753	40	2467
1104	248	411
4854	374	11799
1818	162	2850
1818	407	9852
2731	18	7394
2731	18	7306
1747	902	7438
3388	1	6201
7892	114	7760
1534	256	2537
1534	256	4088
7065	277	4262
1080	1	5679
14313	114	318
8749	179	6447
922	315	2529
5105	221	3659
10773	167	9022
4017	660	7502
9900	40	2332
10131	106	4981
12154	388	3828
2407	114	9648
7806	129	4967
8957	129	4179
1574	114	6724
89	40	4267
5285	155	7144
13567	441	8674
11926	129	4073
657	114	9856
58	102	75
58	170	13038
58	170	12091
58	850	1129
58	894	2972
1659	481	1658
3890	199	5516
1732	297	9874
1903	88	3585
6022	289	5824
4946	40	9645
4946	374	10015
3194	297	3805
4503	137	7355
75	114	8618
9308	98	7616
2044	297	3962
6931	203	754
4280	106	6489
3191	252	351
12754	114	5549
1836	438	8126
1836	438	10679
833	263	1211
954	268	592
385	129	7049
11106	114	11990
504	297	8833
10935	277	9275
920	114	8452
13408	40	4624
3004	626	3283
4852	106	1065
2987	40	1260
1290	231	12827
36	350	11772
36	350	2094
36	350	9008
36	350	2547
36	18	1665
36	18	9437
36	18	6661
36	18	5366
36	18	3870
36	18	9220
36	18	13665
36	18	589
36	18	418
36	18	884
36	18	4948
36	18	3691
36	18	5585
36	18	5860
6530	167	9435
7471	129	10994
2156	314	2781
4585	129	3504
10076	167	3627
4537	98	3158
5418	155	3345
4218	466	4217
403	91	6389
403	91	177
403	91	9657
403	91	10782
403	91	14415
403	91	8358
403	91	4083
403	91	1083
403	91	11694
10371	33	6392
12134	155	8402
229	114	1218
4961	489	10621
4645	203	6098
13495	462	1707
10032	401	3988
5278	221	1122
11663	221	9431
301	162	14159
301	286	12686
301	825	125
10491	462	286
101	91	7858
101	91	6481
101	91	224
101	91	1511
101	91	13407
101	91	14237
101	91	6981
101	91	4129
101	91	1303
101	91	11428
101	91	10270
101	91	7799
101	91	4860
101	91	12240
101	91	13928
101	91	12373
10276	40	8650
2706	88	6248
4824	286	3115
7022	167	11348
10069	129	5070
7027	106	4486
103	106	3051
1054	208	11264
11370	129	4642
3845	434	7504
3845	434	1473
9921	82	9921
1282	155	6484
2882	234	1559
4166	199	11394
375	113	6548
1278	342	4965
1278	342	4668
1278	342	5951
1278	342	472
569	185	12908
5841	155	8387
443	894	12340
10837	98	4581
1359	98	10667
7161	560	3551
9008	114	6840
2241	199	2953
2241	199	10653
2241	199	4168
2241	199	13347
2241	199	12932
3021	1	8846
3449	155	8715
3948	203	8448
5441	40	6855
4155	716	11982
9198	114	876
1524	185	5880
1524	254	12102
13790	114	5914
14119	340	10444
397	114	728
7747	520	226
5600	518	1897
344	106	3306
12944	1001	3813
8567	1	6151
12017	266	3876
1104	941	11161
1104	248	2583
1818	286	6816
1818	949	7185
2731	18	5757
1534	256	4139
2631	40	6434
4929	155	8158
4860	114	9984
11108	954	847
2427	40	5963
9647	114	9511
12661	82	4561
7490	40	6677
14107	106	2678
7142	900	6494
11197	114	571
4778	297	13186
2076	129	1326
1230	208	113
7664	1	11602
8776	167	7287
13181	40	3474
10969	256	3511
1509	40	4067
1498	252	9155
1498	252	1576
514	155	928
514	155	2917
17	665	11226
278	170	14072
13534	185	14640
2359	253	2528
10890	40	6934
2379	199	12871
2379	199	193
2379	199	13255
58	792	2672
58	297	4414
58	790	14580
58	894	1587
3890	199	2819
11880	373	2532
1702	253	5907
8926	129	9384
3242	114	4651
5447	148	2545
3116	102	12747
3557	288	4044
9533	324	4967
4964	40	1998
1221	971	11940
4503	137	4658
4503	137	9413
11281	98	11577
6182	518	7666
3066	1	7567
14768	114	11722
13230	1063	6396
13053	656	1455
11988	40	2475
3216	167	7155
6697	203	5867
1836	438	6285
1792	541	11611
833	263	1117
833	263	6617
5270	88	10732
4154	114	6621
4154	114	1841
385	129	6664
385	129	4500
7320	1	7967
3895	88	9805
3701	340	3107
2998	340	3327
5597	374	13122
888	253	1272
11784	155	9175
36	350	11578
36	350	4398
36	18	8180
36	18	9593
36	18	1111
36	18	10739
36	18	6503
36	18	5307
36	18	2894
36	18	3163
36	18	5486
36	18	5494
36	18	12417
36	18	6306
36	18	5438
9601	82	12535
2028	114	4141
2956	581	12726
2773	361	633
3288	96	10048
12502	520	5869
7592	167	805
1474	129	7686
4585	717	12817
2670	289	2027
1339	148	8661
3262	114	3592
2018	114	156
9018	40	1361
1914	137	1959
403	91	3099
403	91	13664
403	91	3630
403	91	5720
403	91	9379
403	91	12455
403	91	2335
403	91	14166
403	91	7598
10488	114	7056
229	114	5978
4039	234	6528
12512	113	6111
4645	268	2208
2144	560	9950
991	40	1558
859	113	3668
859	113	6690
859	113	436
6911	520	11517
101	91	10389
101	91	4882
101	91	6703
101	91	3117
101	91	10750
101	91	11077
101	91	8753
101	91	6114
101	91	14844
101	91	9296
101	91	14445
101	91	13482
51	129	10123
4841	148	2165
3423	129	3772
4652	129	6551
7419	266	10923
12148	98	7055
5135	289	8597
4136	40	11161
377	114	9903
9	665	8938
185	732	1791
6280	40	81
5032	289	1503
1278	342	6857
569	185	1421
569	185	8933
569	254	3877
569	842	1207
569	578	6746
569	578	8423
6344	98	6343
3381	102	13115
6789	203	12563
544	842	13726
9545	129	11025
9545	129	3298
1952	1	10141
8045	106	7444
8045	106	7088
4875	98	8969
3396	155	6276
1524	254	2592
1128	98	9919
11917	88	2143
635	102	9735
1820	941	5332
12944	496	3813
5847	520	6281
1104	494	2642
12423	391	10832
1818	162	13774
7186	155	7777
10738	1	10024
10738	1	7309
2731	18	2166
540	114	8681
8839	221	782
5706	921	344
334	732	815
13586	114	12449
8076	167	3351
4980	82	13309
7971	114	9968
1236	221	3217
10406	114	2136
6571	1	6647
1381	102	1966
4227	199	14678
1611	424	8232
4312	329	11359
4026	465	4622
11407	315	11374
10969	256	8034
11381	129	8908
819	179	3866
4656	315	2808
13639	297	3113
1956	520	4582
1956	520	11785
2196	252	11995
657	114	10310
657	114	7719
657	114	3317
58	114	5701
3890	199	8133
8926	129	5588
6696	167	4283
1732	299	11918
8398	167	4712
6433	40	9012
10642	106	6501
4946	40	1184
4946	374	9898
4473	1	930
13987	463	2117
4503	137	11244
4503	137	12490
4503	137	3155
4503	137	6770
75	114	8908
3164	98	3575
706	170	12980
7250	629	13781
3572	143	11363
3066	1	6350
4280	106	1705
3244	129	3230
4360	315	4355
5064	505	4300
13033	1	8547
1836	438	6347
3400	137	12741
833	263	97
833	318	3327
8951	167	9533
5360	114	5371
11871	114	11619
1113	888	3007
9629	40	11070
3550	167	10077
1111	98	1110
239	114	5670
1858	148	904
7436	98	2174
36	350	1587
36	350	9041
36	350	5503
36	18	11881
36	18	4350
36	18	14052
36	18	10519
36	18	7692
36	18	5800
36	18	5418
36	18	5686
36	18	10732
36	18	5596
36	18	8490
36	18	3208
36	18	11082
36	18	668
36	18	315
2940	167	4556
2028	114	9669
10280	315	5361
3288	96	7276
9055	40	9054
2845	199	7561
1474	129	9668
1474	129	6292
1474	129	1905
10709	129	12184
10865	40	10123
2211	98	845
7082	660	9772
8556	692	8458
6261	518	9869
403	91	3956
403	91	2013
403	91	7355
403	91	5515
403	91	11686
403	91	6343
403	91	4300
403	91	6244
403	91	9010
403	91	5311
403	91	416
4587	40	10644
4961	106	7055
1239	329	7804
991	40	4419
5281	143	5603
3841	148	2663
859	113	1316
859	113	2041
859	113	2117
859	402	3601
715	297	2254
1076	324	4358
2030	203	130
2820	155	563
6810	373	1584
301	407	10562
101	91	8029
101	91	1432
101	91	1440
101	91	12965
101	91	9129
101	91	2405
101	91	9265
101	91	9030
101	91	1225
101	91	7809
101	91	8786
101	91	8473
101	91	13690
101	91	540
101	91	11100
101	91	3702
101	91	13710
101	91	8263
101	91	5091
101	91	9423
6190	253	647
2706	88	3703
2706	88	11931
4824	96	9690
4824	286	462
6365	692	2611
1585	391	5388
3423	129	4361
5071	512	11042
7419	376	6487
9559	88	6617
1054	208	2386
3141	441	4020
9622	82	9623
9622	82	583
7617	155	5222
2637	487	7438
11370	129	11005
8465	114	2369
5982	82	12614
9069	277	6306
377	114	9774
9	500	9445
9	500	2996
11623	98	8277
4166	199	4634
375	113	13159
14075	315	3618
13846	340	9025
569	185	12961
3828	814	7302
1915	40	8812
11888	732	6082
6032	1	648
1098	98	1097
4574	622	6053
264	88	14113
12126	40	12343
7151	252	2754
2241	199	10775
7577	1	5824
7533	340	8024
732	315	5489
1820	944	6032
344	106	6218
3513	167	3039
3513	167	7388
753	40	1318
1818	494	5403
2731	18	11879
2731	18	6586
12303	40	4751
10213	179	4292
3485	203	1097
9402	155	2854
3255	221	3058
8514	775	11182
12124	221	10436
10748	40	7221
4879	155	7340
8264	633	14203
2689	810	9374
9184	106	1384
5498	773	2613
1230	208	11792
4528	155	4527
4422	40	6530
5786	113	2577
1498	252	12183
5375	944	5207
17	665	8356
17	500	6270
7952	377	1507
2196	252	2092
2379	199	13475
657	114	8193
6567	203	5297
3890	199	10798
3890	199	12140
500	253	499
2074	578	9510
4990	465	10362
4990	465	1890
6027	106	339
12238	148	2455
3488	413	291
3546	1	12797
6490	114	10458
4067	167	2893
12152	1	9171
6535	98	6281
135	277	1992
3572	143	1231
4280	106	9754
10003	203	2626
7800	40	13569
6881	329	4085
4417	155	8372
983	894	12381
5571	40	6301
3216	148	3165
3400	137	10943
833	318	11724
9783	129	1998
5246	203	2969
586	266	11559
5220	203	9492
5007	623	5827
5007	623	10649
247	297	11060
13035	199	1732
504	297	2308
504	102	13723
3701	340	268
7160	33	2867
7805	208	2886
9135	155	2595
1846	288	3358
6278	1	2015
13089	488	10023
917	1	12491
36	350	7452
36	350	3342
36	18	213
36	18	7198
36	18	6677
36	18	9272
36	18	5487
36	18	910
36	18	7665
36	18	11268
36	18	8406
36	18	5192
36	18	11361
36	18	5210
36	18	4070
36	18	9130
36	18	3732
2370	1	910
673	1	13303
1474	129	10068
9938	1	1147
11597	129	11087
4585	129	13483
3094	329	847
5409	88	7271
2018	114	8796
7532	1	13942
403	91	2571
403	91	7016
403	91	9914
403	91	5144
403	91	12408
403	91	243
403	91	12312
403	91	4603
403	91	11031
403	91	10406
403	91	4723
403	91	9835
403	91	4406
403	91	10194
403	91	8295
403	91	13232
399	167	1007
1847	40	2758
4954	40	6561
2187	114	8840
5472	33	200
4986	934	6112
7071	421	2703
2300	82	7207
7603	148	11022
859	693	10192
859	113	5606
715	297	2216
7159	40	10644
10445	40	7838
101	91	7624
101	91	12267
101	91	7613
101	91	10431
101	91	2357
101	91	5568
101	91	4544
101	91	14002
101	91	10494
101	91	8104
101	91	13366
101	91	12824
101	91	2877
101	91	13810
101	91	4935
5295	40	9316
5295	40	456
4407	129	1203
12856	155	12503
4824	286	8376
131	148	1884
131	167	6575
4652	129	3172
1054	208	7649
2637	487	4665
258	664	257
53	438	4443
9	665	9445
9	500	8423
12209	851	14809
4166	199	12485
2416	40	8524
3256	33	1549
375	693	10530
375	113	10865
375	113	11844
375	113	3117
375	113	6760
375	113	13913
1278	342	2812
6279	137	11726
13960	846	2711
569	185	12029
569	185	8292
569	185	13912
6502	98	649
3381	102	14291
7546	466	3937
2241	199	58
5113	518	7597
3021	1	3888
931	505	7983
1043	297	1061
11939	324	2833
5951	299	13014
6313	819	6775
3329	155	4582
8489	98	7832
3513	167	6538
9895	253	3666
1274	402	8028
1818	494	1594
10027	475	12595
2731	18	4944
2731	18	4460
18	167	2382
11128	289	6077
3485	203	5974
10139	750	1734
1508	549	3996
11694	1	6733
9258	155	2854
11762	106	945
1994	1	2883
7442	114	4439
2425	98	4672
11423	1	9219
1236	221	12927
1236	221	8224
7583	199	6026
2689	649	6931
4485	518	10395
11586	106	3039
89	40	374
2066	304	5482
9156	161	4938
9447	155	9208
11053	985	6104
10969	256	3513
1509	40	7627
11729	161	10202
12679	413	6071
7227	462	3293
2146	102	12711
10006	520	8625
13534	185	13712
2379	199	13231
2379	199	12271
6951	277	9450
7602	129	12418
657	114	13175
657	114	6095
657	114	7515
58	277	2588
58	299	1300
58	541	7308
5852	629	791
4532	155	4981
4990	562	2650
4463	82	11670
3880	98	1387
5163	297	14030
8995	277	2758
1059	481	8828
8317	148	7124
4503	137	12051
4503	137	6907
1767	238	5068
7250	277	9479
4419	155	452
3244	129	4049
11396	797	3144
3191	252	4964
3698	114	6753
833	318	7236
4154	114	12557
2372	40	8040
7856	314	4244
7318	315	736
3895	88	11881
11177	88	6854
12290	340	9875
2095	309	4162
5637	114	10393
1477	148	3127
1858	167	1152
6774	40	6677
769	167	2862
36	350	2085
36	350	13224
36	18	2815
36	18	7661
36	18	11383
36	18	9478
36	18	11002
36	18	6432
36	18	5773
36	18	8249
36	18	9016
36	18	439
36	18	2062
36	18	10317
36	18	6884
36	18	1996
638	756	4242
3224	374	12832
2185	40	11673
9414	129	4895
2845	199	11883
6443	1	4101
292	148	5184
1474	129	8890
1474	129	6847
1474	129	12829
2156	314	1396
11185	1	4262
4265	221	10527
3262	114	10170
5292	155	1870
2018	114	8659
2018	114	8480
2018	114	2981
7594	1	2754
403	91	5998
403	91	3926
403	91	1551
403	91	5082
9231	297	7345
13953	266	14534
223	289	931
3416	203	8344
5128	40	5279
9733	40	6445
11469	315	6931
2810	253	4206
859	113	721
715	297	2586
5779	268	6757
101	91	12130
101	91	3662
101	91	12910
101	91	8037
101	91	12912
101	91	6452
101	91	5527
101	91	3537
101	91	55
101	91	4611
101	91	6430
101	91	3185
101	91	2386
101	91	7486
101	91	13441
101	91	7557
6681	148	3236
2706	88	5853
4824	286	4300
4824	286	13301
4547	735	456
8049	114	1103
7027	106	5941
1054	208	6337
7357	391	10832
6084	203	93
11314	402	5040
5361	155	5694
3845	434	9879
12094	1124	2544
3232	391	9208
1130	443	5913
3539	98	8693
3539	98	3538
4166	199	1044
375	113	9051
375	113	4303
375	113	13455
375	113	12545
375	113	9148
6130	1	537
1278	342	12363
13143	88	4150
569	185	11
569	254	7827
6502	203	6501
1033	129	3735
4574	622	12634
26	167	4138
13043	870	13016
8588	518	5910
7151	252	7166
2241	199	13932
11358	248	14436
2358	629	621
8764	518	2243
10425	221	5259
5439	155	6428
344	625	6212
13387	1134	12037
1818	286	8452
1818	301	7053
1818	301	4619
3208	155	10643
2731	18	12466
2731	18	2608
2731	18	8501
14080	40	5278
7065	696	6045
1508	549	13743
2805	361	3878
12279	148	1958
9647	114	12123
4178	40	8761
1994	1	10797
5778	114	2745
11839	1075	2588
10131	106	2109
10561	277	6207
6882	277	1323
4066	203	5771
5098	129	10282
6371	33	4963
998	40	12958
9542	927	12329
7113	762	7112
2076	129	1822
412	155	7501
3319	114	13182
2384	612	231
10615	98	1507
9156	40	9059
6876	251	6946
11572	114	9089
8903	148	7343
7873	1	1572
5375	494	2496
3231	40	7524
2196	252	3994
10685	40	12916
11926	129	3434
657	114	6692
58	792	143
58	170	10047
58	170	12773
58	170	10906
58	170	6512
58	170	9013
58	170	13742
58	894	7466
3890	199	11889
3890	199	14096
6395	148	7872
5892	40	4181
5840	1	5839
191	635	5603
4946	40	3380
11281	203	10572
706	581	4971
7566	489	810
13328	167	862
3244	129	11173
3244	129	1310
3244	129	10927
10481	297	12985
3191	252	11844
7074	114	2774
5571	40	7033
1288	106	7921
3400	137	9577
833	263	7265
4154	114	2268
4154	114	3226
7856	314	9081
854	221	274
8037	40	846
11177	88	12666
381	340	3546
7472	581	13594
239	114	9120
4126	253	9286
769	203	5774
36	18	13628
36	18	12611
36	18	6165
36	18	6808
36	18	10121
36	18	5499
36	18	8190
36	18	1851
10021	129	3585
2773	361	5517
3224	374	12161
6530	167	1195
6187	106	6012
2503	148	945
1474	129	5412
1474	129	10574
1474	129	9283
9337	167	698
9316	167	10546
1598	732	2392
8756	253	1829
7594	1	5963
403	91	13520
403	91	511
403	91	7956
403	91	680
403	91	6112
403	91	10954
403	91	2745
9807	88	14194
6107	221	7457
991	40	7947
859	113	12573
715	297	8639
6957	88	7375
301	162	12808
101	91	4729
101	91	13958
101	91	9910
101	91	4551
101	91	4010
101	91	1310
101	91	8266
101	91	8021
101	91	3048
101	91	4713
101	91	2037
101	91	10080
101	91	10432
101	91	8748
101	91	7426
101	91	4064
101	91	13255
4407	129	4415
7839	114	7567
2706	88	12967
2706	88	4891
51	129	1613
2212	1	884
4652	129	14297
103	106	793
5341	148	5178
4771	155	2638
3441	203	10386
2882	234	890
1612	88	7026
8838	663	2042
4166	199	4159
375	113	10045
1278	342	4093
8443	98	11785
5772	1	4415
6279	137	1209
7576	40	3833
545	143	504
6032	1	11590
2766	527	12638
11948	155	3377
26	167	6309
9893	179	2716
9545	129	8905
8395	203	4739
7934	167	6214
332	113	6059
2849	137	2848
2559	1	8876
9198	114	5480
11786	114	1913
6313	819	6608
1524	254	3059
1464	137	12136
13863	1032	9784
7747	520	7597
635	527	14366
635	102	14732
8917	148	9175
1820	494	9374
1820	944	12301
8719	518	5658
7210	40	11319
1104	248	2484
1818	649	5980
1818	301	8434
2731	18	1246
2731	18	712
2731	18	8317
10139	750	6552
7300	520	3856
2434	167	2630
9280	252	8601
2328	102	2246
7299	88	3333
6296	203	10048
486	248	14635
486	248	5411
3702	329	10317
2108	311	6552
8264	633	10725
7901	40	8155
8692	148	3217
4873	40	2879
1574	114	6763
1230	208	2023
1230	208	3459
4528	155	4250
1509	40	10886
2442	40	10150
39	155	10787
17	238	4298
2379	199	1412
9357	1	4769
657	114	10994
6851	167	2218
58	102	2927
58	170	9910
58	170	6360
58	850	4827
5892	40	10857
6779	106	468
14460	256	6396
4946	40	4655
4503	137	13845
3143	40	5517
75	114	4825
2280	743	6748
706	170	3241
6202	374	9800
1337	203	11058
2399	167	973
8364	40	6509
833	263	4763
10807	1	7243
7643	106	2851
7728	148	9166
5007	623	12476
13814	98	8860
1207	266	11946
3550	167	1472
1111	268	6098
10342	114	11322
3503	465	9340
6044	40	6530
1336	98	11442
4899	40	12213
1621	129	5686
36	350	9601
36	350	14324
36	350	12729
36	350	6739
36	18	1533
36	18	13284
36	18	6077
36	18	3153
36	18	9903
36	18	3052
36	18	3673
36	18	6174
36	18	3789
36	18	6994
5305	129	2901
12911	1	12419
6875	185	2699
5572	40	2769
8830	40	90
325	377	324
12502	520	2435
5685	155	5590
132	221	6893
6332	167	4981
10709	129	4485
13167	627	14325
11356	347	9378
2018	114	6429
5483	114	4171
403	91	4197
403	91	4645
403	91	6118
403	91	1127
403	91	9735
403	91	8164
4677	82	10980
229	933	3434
4986	277	2321
991	277	9633
4783	203	1357
301	825	10142
101	1013	3532
101	91	12051
101	91	14209
101	91	6320
101	91	10955
101	91	11391
101	91	5454
2706	88	5804
13701	1	11021
8510	252	6389
2010	297	12807
4224	40	1486
4224	40	6863
265	203	4349
1130	443	9252
14520	851	14924
3107	1	10062
8673	98	3144
807	203	8127
375	113	12349
375	402	7308
6279	137	8435
569	185	12681
569	578	4382
1683	438	2881
5616	526	6748
3424	289	11387
613	560	5392
13995	361	13356
4086	148	6815
2241	199	3883
2241	199	8902
2241	199	13305
1260	520	7343
332	113	5950
332	113	4740
332	113	9076
3883	82	3883
11743	114	5076
6603	88	12942
4295	401	8162
340	82	12972
635	458	4114
635	102	11323
635	102	13890
1820	494	11438
1820	494	9060
344	625	6045
766	167	8469
1415	243	11457
8226	722	6593
1818	286	4122
2731	18	6084
1534	256	11840
1905	167	8940
3009	33	6784
6965	106	2761
4874	40	908
9280	252	8211
4659	329	10720
6432	155	11924
4017	660	1775
4093	289	6326
5977	40	9685
4227	199	1303
576	167	3202
4161	167	7622
2076	129	7663
4873	40	1664
412	155	6225
1230	208	1229
1230	208	3228
8445	253	8416
3672	98	3468
3672	98	6109
17	238	3196
17	238	2743
1698	1	6554
8799	199	11803
10132	148	4411
6951	361	9450
559	113	9412
657	114	3093
657	114	8443
58	170	12932
58	170	3891
58	170	8615
58	541	6306
3890	199	1465
13566	106	3678
4990	465	1395
328	161	7905
1410	102	10034
3546	1	298
8024	1	9493
1622	268	4757
4512	143	278
4503	137	13800
4503	137	7044
3356	98	2806
3572	143	9277
9352	297	13950
3244	129	5639
2201	248	3371
3191	252	5571
1836	438	12967
3400	137	7847
3400	137	13032
833	263	5740
12064	82	13318
3182	161	7291
385	129	3000
5276	329	8745
1111	203	659
12523	1317	4240
2998	481	1643
5637	114	2769
1846	288	5381
1477	203	10374
6103	203	3867
36	350	14633
36	350	14184
36	18	5984
36	18	4985
36	18	11322
36	18	6093
36	18	11070
36	18	7896
36	18	6153
36	18	3844
36	18	5531
36	18	3687
36	18	9612
36	18	6561
36	18	5876
36	18	1380
36	18	7314
36	18	3330
36	18	1841
36	18	2340
36	18	2938
5305	129	3402
2773	361	7383
2960	315	6520
5904	33	6856
2185	40	2184
6818	179	1331
2148	340	9561
8886	324	10544
1474	129	894
1474	129	13462
1474	129	9478
1474	129	6296
1037	203	5077
7128	581	10255
4585	129	4133
2211	167	6362
8556	692	3245
6261	518	3679
403	91	4158
403	91	5865
403	91	4817
403	91	8457
403	91	12003
403	91	1771
403	91	7076
403	91	1043
403	91	2631
403	91	2103
5373	167	8945
991	40	1458
991	40	9103
12623	297	4983
10032	401	4403
2820	155	1350
301	286	12156
8895	148	782
1067	167	11492
101	91	12459
101	91	2538
101	91	7646
101	91	426
101	91	14859
101	91	5371
101	91	5587
101	91	3178
101	91	10140
101	91	4176
101	91	310
101	91	5528
101	91	8880
101	91	4156
101	91	4281
101	91	610
14101	1127	9849
4824	286	8406
9265	155	8980
10050	1	853
10069	129	8482
4652	129	13266
14248	129	4057
1054	208	9901
2637	487	5148
12084	33	7353
9	665	1830
1612	88	10107
48	277	12967
4768	167	6266
375	113	12921
375	113	9203
1278	342	1300
2797	148	7284
6279	137	2787
569	185	3985
569	185	12370
569	254	7707
4584	377	9166
7939	1	1238
7822	612	4177
5615	221	1844
8588	518	7656
7151	252	4281
4357	462	4479
10082	221	3734
1043	299	7389
12476	161	3513
11296	900	254
397	114	2267
7077	417	1402
10906	82	5645
4237	88	354
2479	155	10479
6618	137	5280
1415	243	1966
5424	155	7192
8260	1	7987
14438	559	14929
6830	40	4731
1818	162	6554
1818	649	2683
2731	18	4244
2731	18	3333
14080	40	9863
8189	148	973
5207	619	14738
12609	40	10869
1534	256	433
11072	88	12559
803	102	8554
10811	167	9658
9280	252	10823
7078	203	4208
4178	40	2377
5812	297	13482
7442	114	6934
4017	660	4543
5376	277	6006
1236	221	4250
8264	633	3846
11773	40	7996
9747	82	6033
7806	129	1351
6043	434	10637
1574	114	2752
1230	208	9803
89	40	6334
7286	114	3585
12656	179	9407
2640	129	4820
2640	129	11102
2640	129	774
1509	40	11808
1514	520	6986
819	179	421
657	114	7075
657	114	9258
657	114	5368
657	114	8389
58	170	13249
58	170	2453
58	170	9532
58	170	10789
11272	315	4158
2074	578	10450
5852	161	11913
5852	629	369
1732	170	12323
3116	297	11056
5840	1	1673
5404	462	3136
6433	40	7555
6433	40	1253
6769	167	6489
6769	167	7759
3557	288	12349
3557	288	7817
5729	98	8365
4503	137	13791
9983	520	2218
2412	114	1783
789	487	5834
6389	277	11289
7586	40	8101
5571	40	6696
3400	137	376
4154	114	13188
5360	114	11021
62	40	6084
9855	40	7437
920	114	9852
10168	179	1567
2095	309	1017
303	607	8879
1477	98	10318
6103	167	3366
13917	622	9007
13917	622	6574
6774	40	5168
769	167	773
12965	40	3248
36	350	13810
36	18	3999
36	18	10783
36	18	12592
36	18	399
36	18	4772
